title,context
"디지털 키 기능이 있는 차량을 중고로 구입했는데, 디지털 키 사용을 어떻게 해야 하나요?","디지털 키 기능이 있는 차량을 중고로 구입하셨다면 먼저, 저희 기아에 차량 소유자 인증을 받아 주셔야 합니다. 번거로우시더라도 계신 지역 인근에 위치한 오토큐에 차량과 함께 방문하시어 소유자 변경에 대한 인증을 받아 주시기 바랍니다. 인증을 받으신 익일(영업일 기준) 기아멤버스 사이트에 회원 가입을 하시면 디지털 키 차량 등록이 가능하며, 이후 스마트폰에 디지털 키 앱을 설치하여 키를 사용하실 수 있습니다.   ① 오토큐 방문 및 차량 소유자 인증 (명의자 본인이 차량 및 차량 등록증 지참) ② 기아멤버스 사이트 회원 가입 > MY 멤버스, 디지털키 차량등록 확인 (사이트 내 차량 소유 인증 필요) ③ 스마트폰에 디지털 키 APP 설치 및 서비스 가입>차량 동기화 (페어링)"
법인 명의 차량의 디지털 키 관리는 어떻게 해야 하나요?,"기아멤버스 사이트에 법인회원으로 계정 생성한 후 디지털 키 주 사용자를 지정할 수 있습니다.회원가입 시 법인 회원 여부 확인을 위해 차량 구매 시 발급받은 기아멤버십카드 번호가 꼭 필요합니다.  법인 회원가입 > 약관 동의 > 법인 회원 확인 > 계약 정보 입력 > 가입 완료    기아멤버스 사이트 법인회원으로 계정 생성 후 로그인을 하면 Kia 디지털 키 법인 사용자 간편 MY 멤버스에서 디지털 키 정보 확인 및 관리가 가능합니다. 디지털 키 정보는 주 사용자 배정 차량 대수 / 주 사용자 미배정 차량 대수를 보여주고, 사용자 관리 화면으로 바로 이동할 수 있도록 버튼 링크를 제공합니다.  주 사용자 관리 메뉴는 법인 담당자가 디지털 키 차량에 대해 주 사용자를 배정하는 화면입니다. 목록에서 직접 주 사용자 정보를 입력 후 저장하거나 삭제할 수 있고, 주 사용자 목록을 엑셀로 다운로드한 후 해당 엑셀 파일에 주 사용자 정보를 입력하여 업로드하는 방법으로도 관리가 가능합니다.   * 주 사용자 정보가 저장 삭제된 경우 디지털 키 소유키가 발급되거나 회수되는 것이므로 정보 관리에 유의해 주세요.기아멤버스 법인 회원"
K5에 적용된 음성 인식 차량 제어가 어떤 기능인가요?,"대화 형태의 음성 명령으로 운전 중 창문 개폐, 앞 좌석 시트 열선 및 통풍, 뒷좌석 시트 열선, 스티어링 휠 열선, 공조 등을 제어할 수 있는 기능입니다.3세대 K5 차량에 10.25인치 UVO 내비게이션 적용 시 해당 기능을 이용할 수 있습니다.   적용 조건① 반시동 상태 ② UVO 개통 및 서버 음성 인식 사용  사용 방법① 스티어링 휠에 버튼 누르기② 음성 명령③ 명령어 인식 화면 표시④ 차량 제어"
K5에 적용된 원격 스마트 주차 보조가 어떤 기능인가요?,원격 스마트 주차 보조(RSPA)는 주차하기 어려운 좁은 공간 등의 상황에서 원격 전/후진 기능으로 차량을 원격 주차해 주는 기능입니다.  이를 통해 운전자와 동승객이 손쉽게 승하차를 할 수 있도록 도와줍니다.   * RSPA: Remote Smart Parking Assist
폭설 시 어떻게 행동하는 것이 좋은가요?,"폭설 시 행동요령· 라디오를 항상 청취하고 고속도로 안내전화(1588-2504)를 이용하십시오.· 눈길에서는 감속운전을 하십시오. · 차량 방치 및 갓길 주차는 제설작업에 지장을 초래하니 삼가십시오. · 부득이 벗어날 때는 연락처를 반드시 남겨 두십시오. · 차간 안전거리를 확보하고 브레이크 사용을 자제하십시오. · 수시로 차량 주변의 눈을 치워 배기관(머플러)이 막히지 않도록 하십시오.  고속도로 안내전화 및 권역별 라디오 주파수· 고속도로 안내전화 : 1588-2504, 031-710-7240~5, 031-710-7251~6· 재난 시 라디오 주파수"
야간 운전 요령이 어떻게 되나요?,"① 전조등 미리 켜기전조등은 어두워질 무렵부터는 켜는 것이 안전합니다.② 낮보다 20% 주행속도 감속밤에는 낮보다 체감속도가 더 빠르므로 주행속도를 20% 정도 감속하는 것이 좋습니다.③ 실내는 어둡게실내 등은 전방 시야를 방해하므로 실내 등을 끄고 운행하는 것이 좋습니다.④ 마주 오는 차 배려한적한 길에서는 상향등, 마주 오는 차가 있으면 하향 등을 점등하여 상대편 운전자가 시야를 확보할 수 있도록 배려하는 것이 좋습니다."
운전 시 안전한 자세는 어떻게 되나요?,"안전운전 자세는 운전하기에 부담스럽지 않은 편한 자세를 취하면서 핸들의 조작, 페달 조작, 기어레버 조작이 쉬워야 합니다. 아래 내용을 참고해 자세를 조정해 보세요.    · 운전석 슬라이드를 조정하여 페달과의 거리를 맞춰 주세요. 브레이크 페달을 완전히 밟은  상태에서 무릎을 조금 더 펼 수 있는 자세가 좋아요. · 브레이크페달을 밟은 힘이 엉덩이 꼬리뼈에 가해지도록 등과 허리를 시트에 밀착시키고 부드러운 자세로 앉으세요. · 등받이는 시트 레버를 조절하여 운전자의 어깨 부분에 밀착되도록 하고, 핸들을 10시 10분  위치로 잡았을 때 각도는 30도 정도 팔꿈치가 구부러지는 것이 좋아요.· 핸들은 보통 9시 15분 위치로 잡고, 에어백이 장착되었을 경우에는 10시 10분 위치로 잡으세요. · 눈은 상면 15도 각도로 정면을 바라보세요. 어깨와 팔의 힘을 빼고, 양 무릎은 약간 굽혀 주세요. · 안전벨트는 꼬이지 않도록 주의하고, 사용 시에는 골반에 위치하도록 단단히 착용하며 주먹  하나가 들어갈 정도로 띠의 길이를 조절하세요.· 룸미러와 사이드 미러를 원하는 각도로 맞춰 주세요. 이때 후방 및 측면의 상태가 최대한 보일 수 있게 조정하세요. · 가속페달은 발뒤꿈치를 바닥에 붙이고 발목으로 부드럽게 조작하며, 변속은 부드럽게 하는 것이 좋습니다."
여름철 차량 내부에 두고 내리면 안 되는 것은 무엇인가요?,"푹푹 찌는 여름철에 안전을 위해 절대로 두고 내리면 안 되는 것들입니다.    ① 라이터와 가스 제품  가스라이터와 휴대용 부탄가스, 스프레이 등 인화성 물질이 든 제품은 온도가 올라가면  내부 압력이 급격히 높아져 폭발할 수 있습니다.  ② 전자기기와 배터리  휴대폰, 태블릿 PC 등 리튬이온배터리가 들어있는 전자제품은 과열로 고장 혹은 폭발할 수 있습니다.내비게이션은 전원을 분리하거나 수건으로 덮어서 직사광선을 피는 게 좋습니다.  ③ 캔 음료와 물병  탄산음료, 주스 등 밀폐된 용기 안에 있는 캔 음료, 물병도 주의해야 합니다.높은 온도에서 내부의 이산화탄소가 급격히 팽창해 폭발할 수 있습니다."
계기판에 눈 결정체 모양의 경고등은 무엇인가요?,"THE K9, 스팅어, 쏘렌토 더 마스터 등 일부 차량에는 계기판 엔진 온도 표시 부근에 도로 결빙 알림 장치가 적용되었습니다.   외기 온도가 4℃ 이하로 내려갔을 때 도로가 결빙되었을 수 있으니  안전 운전 및 주의 운전을 위한 표시로 눈 결정체 모양의 표시등이 점등됩니다.    해당 기능은 알림 장치로 차량에 따로 작동되는 기능이 있는 점은 아님을 참고하여 안전 운행 바랍니다."
전기차의 고전압 배터리는 화재 및 폭발에 안전한가요?,"전기차 배터리팩은 복합적인 안전장치 구축을 통해 배터리 열화, 발화 및 폭발을 예방합니다.  리튬이온배터리를 사용하는 전기차는 복합적인 안전장치를 구축하고 있습니다. 현재 판매되고 있는 전기차 배터리팩 구성부품은 배터리 관리 시스템이 잘 갖춰져 있어서 차량 내 배터리 온도 상승으로 인한 발화 가능성을 차단하고 있습니다. 미국 및 유럽의 안전 기준이 엄격해지면서, 자동차 제조사들은 배터리의 열을 제어하기 위한 안전 기술을 더욱 정교하게 개량하고 있습니다.    현재 전 세계적으로 전기차의 보급이 성장기에 있으며, 배터리의 열화 정도와 급격한 기후 변화 등의 환경을 가정하면서 품질 테스트를 강화하고, 사고 시 충격을 덜 받는 위치에 배터리를 배치함과 동시에 추가적인 안전장치를 개발하고 있습니다.   고전압 배터리의 안전성 검증 : 4단계1단계 : 차량 협조제어· 고전압 부품 고장 시 Fail-Safe 기능 적용2단계 : 능동 보호(BMS 제어)· 충전 상태 제어, 셀 밸런싱 등을 통한 오사용 방지· 배터리 이상 감지 시 릴레이 ON/OFF 제어3단계 : 수동 보호· 단락 시 안전 확보 위해 전압 센싱 라인 퓨즈 적용· 외부 단락 시 고전류 차단 퓨즈 및 서비스 플러그 적용4단계 : 배터리 셀 강건설계· 강도 향상 위한 세라믹 코팅 분리막· 방열 특성이 우수한 파우치 타입 리튬 전지  안전성 검증시험① 충돌 시험 : 80kph 후방 추돌· 발화/폭발 없을 것② 수밀 시험 : 배터리 수분 유입 검증· 기능/성능 이상 없을 것③ 침수 시험 : 소금물에 배터리 침수· 발화/폭발 없을 것④ 연소 시험 : 화염에 배터리 직접 노출· 폭발 없을 것"
전기차에서 발생하는 전자파가 인체에 유해하지 않나요?,"전기차에서 발생하는 전자파는 인체에 영향을 미치지 않는 경미한 수준입니다.   당사 연구소에서는 2018년 출시된 전기차를 대상으로 현재 유력한 평가 방법으로 고려되는 JASO 평가 법 및 국제 이온화 방사 보호 위원회(ICNIRP) 권고치를 기준으로 자체적으로 평가 및 판정을 추진하였습니다. 정차 중, 주행 중, 충전 중에 각각의 좌석에서 발생하는 실내 자기장의 수준을 평가한 것으로, 당사 전기차의 실내 자기장 분포는 국제기구 권고치 대비 매우 낮은 수준으로 평가되었으며  최근 조사된 전자담배의 전자파(1~3μ T)와 유사한 수준입니다.   ① JASO : Japanese Automotive Standards Organization (일본 자동차 표준 협회) ② ICNIRP : International Commission on Non-Ionizing Radiation Protection (국제 이온화 방사보호 위원회) ③ μ T(마이크로 테슬라) : 전자파의 세기를 측정하는 단위로, 100만분의 1 테슬라를 뜻함"
타이어 마모 점검은 어떻게 하나요?,"타이어의 홈에 100원짜리 동전을 넣어서 이순신 장군의 감투가 보이지 않아야 합니다.감투가 가려지지 않고 반 이상 보인다면 타이어를 교체해야 합니다.    타이어를 교체할 때에는 한 번에 4개의 타이어를 모두 교체하지 않아도 됩니다. 거의 대부분의 차량이 전륜 구동이기 때문에 앞 타이어가 뒤 타이어보다 빨리 닳게 됩니다.따라서 많이 닳은 앞 타이어는 제거하고 사용하던 뒤 타이어를 앞 바퀴에, 새 타이어는 뒷바퀴에 장착하는 것이 보편적입니다. 앞 타이어에 비해 뒤 타이어의 마모 정도가 심한 경우 눈이나 비가 왔을 때 뒤 타이어가 미끄러져 큰 사고가 날 수 있으니 유의하세요!"
시동이 안 걸리는 원인과 조치 방법은 어떻게 되나요?,"① 시동을 걸었는데 엔진이 돌지 않을 때 먼저 배터리 이상을 의심해 봅니다. 경음기를 울려 보고 전조등을 켜 봅니다. 이들 장치가 작동하지 않으면 배터리가 완전히 방전된 것입니다. 점프 케이블로 다른 차의 배터리를 연결해 시동을 걸어주시거나 정비업체 또는 보험사를 통해 조치를 받아주셔야 합니다.    ② 전조등과 경음기는 정상인데 엔진이 돌지 않을 때 스마트키의 위치가 부적절한 곳에 있거나 스마트키 배터리 불량일 경우 스타트 모터가 구동되지 않아 엔진이 돌지 않을 수 있습니다. 이런 경우에는 스마트키를 센터 콘솔 위에 두고, 스마트키 배터리 방전 여부를 먼저 확인 해 보는 방법도 필요합니다. 또한 스마트키를 도어 포켓에 두면 인식이 잘되지 않아 스타트 모터 구동이 안 되는 경우도 있습니다.    ③ 엔진이 돌아가는 소리는 들리는데 시동이 켜지지 않을 때 점화플러그에서 불꽃이 발생하지 않거나 연료가 제때 공급되지 않을 때 일어나는 현상입니다. 요 즘 나오는 차량은 전자제어 방식이기 때문에 운전자가 엔진을 점검하기 어렵습니다. 정비업체의 도움을 받아 주시기 바랍니다.    ④ 여름철 엔진 과열로 시동이 안 걸릴 때 폭염 속에 차를 장시간 방치하거나 엔진이 과열되면 시동이 안 걸릴 때가 있습니다. 이때는 에어컨 및 엔진 OFF 한 채로 보닛을 열어 통풍 시킴으로서 자연스럽게 냉각되도록 해야 합니다. 냉각수 누수 또는 냉각팬 미작동 시에는 가까운 서비스센터 및 AUTO Q를 방문하셔야 합니다.    ⑤ 겨울철 이유 없이 시동이 안 걸릴 때 동절기 추운 날씨 때문에 시동이 안 걸릴 경우가 있습니다. 이 경우 시동 스위치를 ON 상태로 두고 2~3분 정도 기다린 후에 시동을 걸어주면 됩니다. AUTO Q 검색/예약"
스마트 디스플레이 오디오에서 내비게이션 사용은 어떻게 하나요?,"스마트 디스플레이 오디오에서 내비게이션 기능 사용방법  ① 휴대폰에 내비게이션 앱을 다운로드해 주세요.· 아이폰 내비게이션 앱 : 티맵, 카카오 내비· 안드로이드폰 내비게이션 앱 : 카카오 내비 (기타 앱 : Android Auto), 기아 T map  ② 환경설정 - 폰 프로젝션 클릭, 사용할 기능에 체크* 참고 : Android Auto / MirrorLink 동시 체크 불가  ③ 휴대폰 - 차량 USB 단자를 USB 케이블로 연결, 아이콘 클릭  ④ 카플레이/안드로이드 오토/미러링크를 실행합니다.차량 화면에 뜨는 앱 아이콘 클릭 후 내비게이션을 사용할 수 있습니다.  * 내비게이션 기능이 지원되는 스마트폰 운영체제(OS) 버전· 애플 카플레이 : ios 12 버전으로 스마트폰 업데이트 필요합니다.· 안드로이드 오토 : Android 5.30(Lollipop) 이상 가능하나, 원활한 구동을 위해 Android 6.0(Marshmallow) 이상 버전의 스마트폰을 권장합니다.· 미러링크 : 삼성폰은 Android 6.0(Marshmallow), LG 폰은 7.0 이상 버전의 스마트폰을 권장합니다.* 상세 내용은 기아멤버스 홈페이지 내 호환 폰 리스트 참조* 내비게이션 앱(T-map, 기아 T-map, 카카오 내비) 역시 최신 버전으로 업데이트 필요합니다.기아멤버스"
주차 중 핸들 작동이 갑자기 무거워졌는데 왜 그런가요?,전동 파워스티어링(MDPS)을 장착한 차는 차를 정지한 상태에서 핸들(스티어링 휠)을 좌우로 끝까지 계속 작동하면 과부하 방지 장치가 작동하여 핸들을 조작하는 힘이 끝부분부터 점점 무겁게 증가합니다.그러나 이것은 안전을 위한 조치로서 고장이 아니며 시간이 지남에 따라 초기 상태로 돌아가므로 운전에는 지장이 없습니다.    차량 정지 상태(시동 ON/OFF 관계없음)에서 약 10~20분 정도 기다리시면 초기 상태로 돌아갑니다.   * 주행 중 또는 시동 후 바로 현상이 발생한 경우에는 직영 서비스센터 및 서비스 협력사에 방문하시어 신속한 점검을 받아주시기 바랍니다.
겨울철 스노우 체인 장착 시 주의해야 할 사항이 있나요?,"VRS(회전반경 제어장치) 기능이 적용된 차량은 스노우 체인을 장착하는 경우 반드시 VRS 버튼을 눌러 체인장착 주행모드로 설정하셔야 합니다.VRS(회전반경 제어장치)는 겨울철 스노우 체인 장착 공간을 활용하여 차량의 회전반경을 저감 시킴으로써 유턴 및 주차를 손쉽게 할 수 있도록 도와주는 장치입니다.차량에 체인 장착 후 모드 전환을 하지 않고 주행을 했을 경우 차량이 손상될 수 있습니다.    · 일반 주행 모드(버튼 내 표시등 소등) - 조향 스트로크 증대스노우 체인을 장착하지 않은 평상시의 운행 모드로써 조향 핸들의 좌/우 최대 회전각을 더 크게 하여 차량의 회전반경이 작아지므로 U-턴 및 주차 시에 선회 반경 저감 효과.    · 체인 장착 주행 모드(버튼 내 표시등 점등) - 조향 스트로크 감소스노우 체인을 장착한 상태의 운행 모드로써 조향 핸들의 좌/우 최대 회전각을 작게 하여 체인 장착 공간을 확보함.평상시 보다 차량의 회전 반경이 커지므로 U-턴이나 주차를 할 경우에 다소 불편할 수도 있음.따라서, 스노우 체인을 제거했을 경우에는 반드시 모드 전환 버튼(VRS)을 다시 눌러 일반 주행 모드로 운행해야만 U-턴이나 주차를 보다 쉽게 할 수 있음."
니로 EV 완충 시 전기가 자동으로 차단 되나요?,니로 EV 차량은 완속으로 100% 충전 시 전기가 자동으로 차단되는 기능이 적용되어 있습니다. 충전이 완료되면 ‘탁’ 소리가 나면서 차단됩니다. 배터리의 최적 상태 유지를 위해 완속 충전을 권장합니다.   배터리 충전 량이 20% 이하일 때 100%까지 충전을 하면 배터리 성능을 최적의 상태로 유지할 수 있습니다. (월 1회 이상 권장)
겨울철 히터 작동 시 RPM이 올라가는데 정상인가요?,"차량 내 히터는 엔진에서 발생되는 열을 이용하여 차량 실내로 따뜻한 바람을 제공하는데, 추운 날씨에는 엔진이 빠르게 뜨거워지지 않아 따뜻한 바람이 나오기까지 시간이 소요됩니다.    이에 엔진이 금방 뜨거워지지 않는 디젤 차량의 경우 PTC 히터(엔진의 열이 충분하지 않아도  별도의 히팅 장치를 통해 공기를 신속하게 데워 차내로 공급해 주는 장치)를 작동하여 빠르게 데워진 공기를  차내로 제공하는데 이 PTC 히터가 작동하면서 RPM이 상승될 수 있으므로 차량 문제는 아닙니다."
"트렁크가 열리지 않는데, 왜 그런가요?","K9, THE K9, K7, 오피러스 차량에 해당하는 내용입니다.  정상적으로 조작했지만 트렁크가 열리지 않는 경우 트렁크 자동 개폐 제어 버튼의 설정 여부를 확인해 주셔야 합니다.트렁크 자동 개폐 제어 버튼은 대리주차 또는 대리운전 등으로 키를 타인에게 양도해야 할 때  트렁크 內 귀중품 보호를 위한 잠금 기능입니다. 동승석 앞에 글로브 박스를 열어보시면, 트렁크 자동 개폐 제어 버튼이 있습니다. 버튼 OFF(튀어나온 상태)가 잠금입니다.다시 버튼을 눌러 ON 상태로 하시면, 실내 및 스마트 키에 있는 트렁크 열림 버튼을 이용하여 트렁크를 열고 닫을 수 있습니다."
요소수 보충 방법과 보관 방법은 어떻게 되나요?,"먼저, 엔진 시동을 반드시 끄시고, 주차 브레이크 체결 후 연료 주입구 커버를 여십시오. 파란색의 요소수 탱크 주입구 캡을 시계 반대 방향으로 여신 후 요소수를 주입하여 주십시오. 연료 주입구에 요소수를 잘못 주입하지 않도록 주의해 주시기 바랍니다. 요소수는 반드시 ISO 22241 국제표준규격에 맞는 정품 요소수를 주입하셔야 하며, 보충 시 요소수가 주입구 바깥으로 넘치지 않도록 주의하셔야 합니다.    * 밀폐된 공간에서 요소수를 다룰 때, 환기가 잘 되는지 확인하셔야 합니다. 요소수 탱크가 열리면, 톡 쏘는 듯한 냄새의 가스가 나올 수 있습니다.    요소수는 직사광선을 피해 상온에서 보관되는 것이 좋으며 겨울철에는 영하 11℃부터 요소수가 동결하므로 한파 시기에는 실외 보관보다는 실내에 보관하는 것이 좋습니다. 요소수가 얼었을 때는 약간의 부피 증가는 있지만 기능상의 이상 없이 해동 후 사용 가능하며 제조일로부터 2년 경과 및 고온에 노출된 경우 요소수의 농도가 묽어질 수 있으므로 되도록 기한 내 사용하는 것이 좋습니다."
비상등/방향지시등 작동 시 점멸 주기가 불량한데 왜 그런가요?,비상등/방향지시등은 작동의 결함을 운전석에서 확인할 수 있어야 하고 점멸 주기는 외부에서 확인이 적합한 주기로 점멸되어야 합니다.비상등/방향지시등 작동 시 유독 점멸 속도가 빠르거나 느리다면 플레셔 유닛(릴레이) 문제입니다. 비상등/방향지시등 작동 시 좌우 점멸 횟수가 다르다면 한쪽 전구가 단선되었거나 전구 용량이 다른 경우입니다. 가능한 신속히 기아 직영 서비스센터 또는 서비스 협력사에 점검을 의뢰해 주셔야 합니다.   AUTO Q 검색/예약
자동차의 배터리는 한 번 방전되면 못 쓰나요?,"자동차의 배터리는 한번 방전되면 사용하지 못한다고 알고 있는 사람들이 많지만 그렇지 않습니다. 배터리가 완전히 방전된 경우라도 즉시 충전을 하면 어느 정도는 기능을 회복할 수 있습니다. 하지만 방전된 상태로 일주일 이상 방치하면 회복 불가능한 상태로 될 수 있습니다. 따라서, 방전이 되면 즉시 충전해야 하고 무엇보다 배터리의 완전 방전은 배터리의 수명을 크게  떨어뜨리므로 평소 배터리가 방전되지 않도록 세심한 관리가 필요합니다."
엔진은 반드시 워밍업 후 운행해야 하나요?,"엔진 워밍업이란 엔진이 정상작동 온도까지 뜨거워지는 과정을 말합니다. 과거 기계식 엔진은 원활한 윤활과 연소 등을 위해 약 10분 이상의 공회전이 권장되었지만, 전자제어엔진이 적용된 요즘엔 별도의 공회전은 반드시 필요하지는 않습니다.   필요 이상의 공회전은 법으로도 규제하고 있으며, 불필요한 연료 소모는 물론, 배기가스로 인한 대기오염의 원인이 되기 때문에 겨울철엔 약 2분, 여름엔 약 1분 정도면 충분합니다. 그리고 공회전 중 가속페달을 밟아 엔진 회전수를 높이는 것은 엔진에 무리를 주어 수명을 단축 시킬 수 있으며 특히 윤활이 제대로 되지 않는 냉간 시동 직후 급 가속은 엔진에 치명적인 손상을  초래할 수 있으므로 삼가는 것이 좋습니다."
유선상 서비스센터/오토큐 예약이 가능한가요?,"정비 고객님들의 시간 절약과 편의를 위해 전화 한 통으로 전문 상담원이 맞춤형 서비스를 제공하는 정비 예약 전담 콜센터인 ""토탈 예약센터""를 운영하고 있습니다. 정비 예약이 필요하시면 토탈 예약센터로 연락 주시면 예약이 가능합니다.   토탈 예약센터 (1899-0200)   · 토탈 예약센터 운영시간 : 평일 08:30~17:30  · 정비 서비스 예약 신청 절차 (사전 예약제)· 예약 단계① 전화연결② 상담원 접수③ 예약 배정 (센터 및 협력사)  · 수리 단계 ① 고객 사전 통화 및 안내 (위치 안내 및 부품 청구)② 차량 정비    컨시어지 상담 센터  (080-500-2000)· 컨시어지 상담 센터 운영시간 : 평일 08:30 ~ 19:00, 주말/공휴일 09:00 ~ 17:00 (주말/공휴일 중식시간 12:00~13:00)  * THE K9과 스팅어 차량은 THE MEMBERSHIP 컨시어지 상담 센터에서  정비예약이 가능합니다."
자동차에서 엔진오일이 소모되는 원인은 무엇인가요?,"엔진오일은 정상적인 차량에서도 일정량 소모가 발생합니다. 이는 엔진의 구조상 조금씩 연소실로 유입되어 연료와 함께 오일이 연소되기 때문입니다.  과도하게 오일이 소모된다면, 이는 외부 누설이나 엔진 내부의 마모 등의 손상에 의한 고장이라 볼 수 있습니다.엔진 내부의 고장인 경우에는 오일이 과도하게 연소실로 유입되어 엔진출력이 저하되는 것은 물론, 머플러를 통해 하얀색의 배출가스가 나오기도 합니다. 심한 경우에는 모기 등의 해충을 제거하기 위한 연막 차량과 비슷한 정도의 현상이 나타나기도 합니다. 이런 현상이 나타난다면 정비업체를 방문하여 엔지니어를 통한 점검이 필요합니다.    AUTO Q 검색/예약"
"헤드램프에 습기가 발생하는데, 왜 그런 건가요?","헤드램프, 안개등의 램프는 우천 시 주행과 세차 등의 사용 조건하에 렌즈 내면이 일시적으로 흐려질 수 있습니다. 이것은 램프 내부와 외기의 온도 차에 따른 것으로, 비 오는 날 창유리가 흐려지는 것과 동일한 현상으로 기능상의 문제는 없습니다. 상향등을 점등하여 약 10분 후 헤드램프의 빛이 통과하는 렌즈 면의 습기가 없어지고, 1시간 이내에 모든 습기가 없어지면 정상적인 습기 현상입니다.    헤드램프 모서리 부분에 물이 고여 있거나 1시간 후에도 습기가 없어지지 않는다면, 물 유입의 가능성이 있으므로 엔지니어를 통한 점검이 필요합니다. 외부 요인에 대한 확인은 엔지니어의 점검이 필요하므로 번거로우시더라도, 가까운 직영 서비스센터나 오토큐로 입고하시어 점검을 받아 주시기 바랍니다.    사용설명서 참고사항· 반드시 규정된 용량의 전구를 사용하십시오.· 전구 교체 시 규격에 맞지 않는 용량의 전구를 사용할 경우, 퓨즈 단선 또는 이상 작동 및 기타 배선 관련 장치의 손상 및 화재의 위험을 초래할 수 있습니다.· 전구가 단선되거나 손상되면서 즉시 규격에 맞는(용량 및 색깔) 새것으로 교체하고, 못쓰게 된 전구는 안전하게 처리하십시오.· 전구를 점검·교체하기 이전에 차량이 갑자기 움직이거나 전기 충격으로 인한 감전 사고의 위험을 방지하기 위해 주차 브레이크를 확실히 작동시키고 시동을 OFF상 태로 하십시오.· 전구 표면이 뜨거우면 화상의 위험이 있으므로 반드시 장갑 등을 착용하십시오.· 일반 전구 사양을 HID 타입으로 개조하면 이상 동작 및 기타 배선 관련 장치의 손상을 초래할 수 있습니다.· 전조등, 제동등 등의 램프는 우천 시 주행과 세차 등의 사용 조건하에서 렌즈 내면이 일시적으로 흐려질 수 있습니다. 이것은 램프와 외기의 온도차에 따른 것으로 우천 시 등의 창 유리가 흐려지는 것과 동일한 현상으로 기능상의 문제는 없습니다. · 다만 렌즈 내면에 큰 물방울이 있는 경우나 램프 내부에 물이 들어간 경우는 자사 직영 서비스센터 또는 서비스 협력사에 문의하십시오."
"기아렌터카 이용 중인데, 자차 수리 시 무상 대여차 제공이 되나요?","기아렌터카를 이용하시는 고객님들의 만족도 향상을 위해, 기아렌터카 이용 고객을 대상으로 자차 사고 수리 발생 시 무상 대여차 서비스를 제공해 드립니다.(’18년 8.7일부터 서비스 제공)  자차 사고 시 보험사 사고 접수(1588-5656)를 하신 후 고객님이 원하시는 지역에서 보험사 협력공장에 입고하여 수리하시는 경우 수리 기간 동안 무상 대여차 서비스가 제공됩니다.(고객 과실의 자차 수리 경우에도 무상 대여차 서비스 제공, 보험사 지정업체에  限 함)"
봉고 특장차 중 파워게이트 차량은 어떤 차량인가요?,"파워 게이트란 적재함 뒷부분에 리프트 게이트를 장착하여 무거운 물건을 쉽게 적재 및 하역할 수 있는 차량입니다.주 수요처는 중량물을 취급하고 적재/하역이 잦은 운송 업체나 부피 짐(수송 효율 중시)을 많이 싣고 적재/하역 편의성이 필요한 배송업체에서 유용하게 이용하실 수 있습니다.  ( 예 - LP가스 대리점, 악기점, 가구점, 전자 제품점 등)   파워게이트일반 카고 적재함에 수직 승강형 게이트를 장착한 차량으로,  리어 게이트가 좌우 기둥을 기준으로 상하(리프팅) 작동합니다.  · 활용 용도에 맞게 선택 가능 (게이트 단수/재질별)  · 견고하고 단단한 스틸 게이트, 방청 및 내부식성이 강한 알루미늄 리어 게이트 · 평평한 지면에서 게이트 사용    와이드 파워게이트사이드 게이트를 와이드하게 높이고 바닥을 알루미늄 사용하여  방청성이 우수한 적재함에 턴인 타입 시스템 게이트를 장착하였습니다. 리어 게이트가 여닫힘(틸팅) 및 상하(리프팅) 작동합니다.  · 적재물의 양에 따라 사이드 게이트를 확장 가능  · 리어 게이트의 작동 실린더를 4개 적용하여 작동 시 안정적 구동  · 평평한 지면 및 경사로에서도 게이트 사용 가능"
스마트키와 관련된 경고등은 어떤 것들이 있나요?,"KEY OUT 경고등 시동 「ACC」 이상의 상태에서 차내에 스마트 키가 없을 경우, 도어를 열면 경고등이 점멸하며, 이후 모든 도어가 닫히면 경보음 또한 약 5초간 울립니다.  단, 주행 중에는 경고등이 소등됩니다. 항시 스마트 키를 휴대하십시오.    KEY 배터리 전압경고등 시동 버튼 「OFF」 일 때 차 안에 있는 스마트 키의 배터리가 방전되었을 경우 표시창에 경고등이 10초 동안 깜박입니다. 스마트 키의 배터리를 교체하십시오.    키 확인 표시등  키 확인 표시등은 상황에 따라 다음과 같이 점등 또는 점멸됩니다.  · 스마트키가 차내에 있을 경우에 시동 버튼 「ACC」 또는 「ON」 상태에서는 표시등이 수초간  점등되어 시동이 가능함을 알려줍니다.그러나, 스마트키가 차내에 없을 경우에는  시동 버튼을 누르면 표시등이 수초간 점멸되어 시동이 불가함을 알려주며  시동이 걸리지 않습니다.  · 시동 버튼 「ACC」 또는 「ON」인 상태에서 도어를 열었다 닫으면, 실내에 스마트키가 있는지  확인하여 없을 경우 경보음이 약 5초간 작동합니다.  · 시동 버튼 「ACC」에서 「ON」 상태로 전환할 때 스마트키가 차내에 없으면 표시등이 수초간  점멸되어 시동이 불가함을 알려줍니다.    * 실제 차량에 적용된 사양/계기판 종류에 따라 경고등이 다를 수 있습니다.  자세한 내용은 실 차량에 적용된 계기판과 사용설명서를 참조해 주시기 바랍니다.  사용설명서"
